,NPPES Provider ZIP Code,NPPES Provider State,total_claims,opioid_claims,extended_release_opioid_claims,zipcode,county
17829,53128,WI,289,67,0,53128,['Walworth County']
17830,98861,OR,172,50,0,98861,[None]
17831,6852,CT,194,64,0,06852,[None]
17832,2446,MD,665,166,0,02446,['Norfolk County']
17833,96134,CA,411,19,0,96134,['Siskiyou County']
17834,3470,NH,29247,2389,122,03470,['Cheshire County']
17835,81039,CO,156,41,0,81039,['Otero County']
17836,70006,CA,786,206,0,70006,['Jefferson Parish']
17837,46595,IN,2247,151,11,46595,[None]
17838,91004,CA,293,123,0,91004,[None]
17839,45174,OH,14504,712,40,45174,['Hamilton County']
17840,15030,PA,9266,295,0,15030,['Allegheny County']
17841,94035,CA,1422,87,0,94035,[None]
17842,4236,ME,9291,427,0,04236,['Androscoggin County']
17843,34270,FL,635,280,0,34270,[None]
17844,95652,CA,20637,1897,95,95652,['Sacramento County']
17845,72842,AR,6266,426,0,72842,['Yell County']
17846,84646,UT,7227,743,47,84646,[None]
17847,52590,IA,8459,642,36,52590,['Wayne County']
17848,42712,KY,8250,498,0,42712,['Grayson County']
17849,28793,NC,145,36,0,28793,[None]
17850,71964,AR,181,84,0,71964,['Garland County']
17851,95467,CA,25372,1086,0,95467,['Lake County']
17852,99639,AK,496,36,0,99639,['Kenai Peninsula Borough']
17853,79370,TX,1262,31,0,79370,['Dickens County']
17854,66945,KS,13638,228,0,66945,['Washington County']
17855,28441,NC,13077,479,0,28441,['Sampson County']
17856,48356,MI,915,132,0,48356,['Oakland County']
17857,43431,OH,29724,1294,0,43431,['Sandusky County']
17858,98101,TX,40,21,0,98101,['King County']
17859,32822,TN,850,25,0,32822,['Orange County']
17860,24526,VA,15054,1588,0,24526,['Bedford County']
17861,40210,KY,5707,59,0,40210,['Jefferson County']
17862,12783,NY,819,88,0,12783,['Sullivan County']
17863,85362,AZ,15360,871,40,85362,[None]
17864,65284,MO,25212,1848,37,65284,['Boone County']
17865,96127,CA,1845,83,14,96127,[None]
17866,73443,OK,264,100,0,73443,['Carter County']
17867,71921,AR,9265,718,0,71921,['Clark County']
17868,46994,IN,3411,88,0,46994,['Cass County']
17869,41659,KY,23267,1541,28,41659,['Floyd County']
17870,57543,SD,232,13,0,57543,['Jackson County']
17871,39534,MI,124,58,0,39534,[None]
17872,64126,MO,5149,967,0,64126,['Jackson County']
17873,18853,PA,26314,1508,14,18853,['Bradford County']
17874,29369,SC,9502,308,0,29369,['Spartanburg County']
17875,23445,VA,181,70,0,23445,[None]
17876,1966,MA,9705,393,26,01966,['Essex County']
17877,49757,MI,425,34,0,49757,[None]
17878,41014,KY,307,42,0,41014,['Kenton County']
17879,87305,NM,1093,78,20,87305,[None]
17880,97130,OR,1702,142,0,97130,[None]
17881,46231,IN,60,20,0,46231,['Marion County']
17882,53919,WI,562,34,0,53919,['Fond du Lac County']
17883,97463,OR,16863,1056,55,97463,['Lane County']
17884,27808,NC,13680,385,14,27808,['Beaufort County']
17885,73461,OK,522,16,0,73461,['Johnston County']
17886,6442,CT,9599,276,23,06442,['Middlesex County']
17887,92278,CA,1084,128,11,92278,['San Bernardino County']
17888,62615,IL,11383,833,0,62615,['Sangamon County']
17889,44555,OH,199,19,0,44555,[None]
17890,79036,TX,316,28,0,79036,['Hutchinson County']
17891,72843,AR,4689,308,0,72843,['Pope County']
17892,47946,IN,9171,495,0,47946,['Pulaski County']
17893,53004,WI,2943,174,0,53004,['Ozaukee County']
17894,75929,TX,6089,644,0,75929,['San Augustine County']
17895,70170,LA,93,65,0,70170,['Orleans Parish']
17896,68405,NE,21340,1075,12,68405,['Seward County']
17897,92657,CA,112,26,0,92657,['Orange County']
17898,17243,PA,55324,2588,124,17243,['Huntingdon County']
17899,32046,FL,1371,133,0,32046,['Nassau County']
17900,40285,KY,685,368,0,40285,[None]
17901,78758,TN,560,123,0,78758,['Travis County']
17902,71306,LA,796,126,0,71306,[None]
17903,76557,TX,748,52,0,76557,['McLennan County']
17904,49011,MI,173,30,0,49011,['Calhoun County']
17905,2541,MA,1392,104,0,02541,[None]
17906,99164,WA,1694,30,0,99164,[None]
17907,35592,AL,1450,530,0,35592,['Lamar County']
17908,77292,TX,48,30,0,77292,[None]
17909,38049,TN,161,40,0,38049,['Tipton County']
17910,23461,VA,34,15,0,23461,['Virginia Beach city']
17911,38879,MS,11204,600,0,38879,[None]
17912,47954,IN,134,32,0,47954,['Montgomery County']
17913,14062,NY,4676,682,30,14062,['Chautauqua County']
17914,29860,SC,2562,194,0,29860,['Edgefield County']
17915,62366,IL,534,13,0,62366,['Pike County']
17916,30420,GA,1989,210,0,30420,['Tattnall County']
17917,45228,OH,76,36,0,45228,['Hamilton County']
17918,7857,NJ,6673,195,0,07857,['Morris County']
17919,66083,KS,7976,574,25,66083,['Johnson County']
17920,83341,ID,75,25,0,83341,['Twin Falls County']
17921,15955,PA,26543,990,12,15955,['Cambria County']
17922,23888,VA,15364,245,0,23888,['Sussex County']
17923,38884,MS,2822,32,0,38884,[None]
17924,6354,CT,17410,678,23,06354,['Windham County']
17925,42055,KY,62595,3429,26,42055,['Lyon County']
17926,38503,TN,465,72,0,38503,[None]
17927,70087,LA,18095,3582,0,70087,['St. Charles Parish']
17928,21754,MD,624,162,0,21754,['Frederick County']
17929,99637,AK,3756,134,0,99637,[None]
17930,28571,NC,17946,771,16,28571,['Pamlico County']
17931,4924,ME,7011,615,0,04924,['Somerset County']
17932,27150,SC,3979,141,0,27150,[None]
17933,35324,AL,311,208,0,35324,[None]
17934,28459,NC,420,39,0,28459,[None]
17935,16720,PA,67,13,0,16720,['Potter County']
17936,31213,GA,743,162,0,31213,[None]
17937,67344,KS,7964,13,0,67344,['Montgomery County']
17938,15661,PA,1874,15,0,15661,['Westmoreland County']
17939,98077,WA,1058,113,0,98077,['King County']
17940,45203,OH,168,58,0,45203,['Hamilton County']
17941,35579,AL,3027,88,0,35579,['Walker County']
17942,68883,NE,1733,659,231,68883,['Hall County']
17943,99661,AK,298,15,0,99661,[None]
17944,28396,NC,9381,726,0,28396,['Scotland County']
17945,74126,OK,989,272,0,74126,['Tulsa County']
17946,70402,LA,4107,63,0,70402,[None]
17947,26180,WV,2459,172,0,26180,['Wood County']
17948,36276,AL,1399,144,0,36276,['Randolph County']
17949,88426,NM,8951,142,0,88426,['Quay County']
17950,64835,MO,5072,441,0,64835,['Jasper County']
17951,74182,OK,4470,257,0,74182,[None]
17952,37870,TN,322,14,0,37870,['Claiborne County']
17953,31764,GA,424,13,0,31764,['Sumter County']
17954,36461,AL,178,25,0,36461,[None]
17955,76472,TX,1647,82,0,76472,['Palo Pinto County']
17956,30739,GA,35557,3426,214,30739,['Walker County']
17957,79916,TX,130,45,0,79916,['El Paso County']
17958,64492,MO,8007,790,0,64492,['Clinton County']
17959,73140,OK,9175,770,0,73140,[None]
17960,78393,TX,3380,65,11,78393,['Refugio County']
17961,36352,AL,10400,359,29,36352,['Houston County']
17962,37180,TN,9783,909,14,37180,['Bedford County']
17963,99755,AK,208,19,0,99755,[None]
17964,16838,PA,14169,786,0,16838,['Clearfield County']
17965,57641,SD,865,223,0,57641,['Corson County']
17966,59215,MT,14628,417,0,59215,['McCone County']
17967,49271,MI,14245,325,0,49271,['Hillsdale County']
17968,45381,OH,2503,176,0,45381,['Preble County']
17969,10709,NJ,93,23,0,10709,['Westchester County']
17970,32071,FL,3437,57,0,32071,['Suwannee County']
17971,5902,CT,54,13,0,05902,['Essex County']
17972,33850,FL,97,36,0,33850,['Polk County']
17973,5257,VT,2801,225,27,05257,['Bennington County']
17974,30555,GA,43097,5864,0,30555,['Fannin County']
17975,25976,WV,5621,151,0,25976,['Fayette County']
17976,68748,NE,1817,129,0,68748,['Madison County']
17977,94534,FL,1734,95,0,94534,['Solano County']
17978,29424,SC,2390,131,0,29424,[None]
17979,37150,TN,13583,1473,0,37150,['Macon County']
17980,79229,TX,579,399,0,79229,['Dickens County']
17981,73759,OK,10524,641,17,73759,['Grant County']
17982,38175,TN,9435,314,0,38175,[None]
17983,99116,WA,234,31,0,99116,['Douglas County']
17984,83893,ID,5787,284,38,83893,[None]
17985,87010,NM,3305,295,13,87010,['Santa Fe County']
17986,6134,CT,11611,242,0,06134,[None]
17987,6607,CT,699,30,0,06607,['Fairfield County']
17988,37809,TN,1675,969,0,37809,['Greene County']
17989,41502,KY,642,150,0,41502,[None]
17990,8093,NJ,15681,721,23,08093,['Gloucester County']
17991,51046,IA,5012,132,0,51046,"[""O'Brien County""]"
17992,96799,AS,1542,64,0,96799,[None]
17993,9034,NY,96,45,0,09034,[None]
17994,55115,MN,110,71,0,55115,['Washington County']
17995,92036,CA,2946,200,0,92036,['San Diego County']
17996,87560,NM,4536,170,0,87560,['San Miguel County']
17997,78104,TX,370,246,0,78104,[None]
17998,37326,TN,34,15,0,37326,[None]
17999,14469,NY,45101,1571,86,14469,['Ontario County']
18000,93009,CA,87,11,0,93009,[None]
18001,17073,PA,3190,143,0,17073,['Lebanon County']
18002,3431,VA,272,102,0,03431,['Cheshire County']
18003,65739,MO,48,15,0,65739,['Taney County']
18004,93531,CA,107,26,0,93531,['Kern County']
18005,95742,CA,2362,298,0,95742,['Sacramento County']
18006,59479,MT,6875,487,13,59479,['Judith Basin County']
18007,43143,OH,14964,1146,34,43143,['Madison County']
18008,8528,NJ,230,32,0,08528,['Somerset County']
18009,9550,AE,203,56,0,09550,[None]
18010,11951,NY,2285,47,0,11951,['Suffolk County']
18011,37349,TN,305,14,0,37349,[None]
18012,14219,NY,300,46,0,14219,['Erie County']
18013,76026,TX,766,51,0,76026,[None]
18014,18241,PA,33055,1256,0,18241,['Schuylkill County']
18015,11950,NY,4218,169,0,11950,['Suffolk County']
18016,46323,IN,6293,174,0,46323,['Lake County']
18017,54174,WI,5207,112,0,54174,['Oconto County']
18018,95601,CA,9484,817,0,95601,[None]
18019,20147,MD,272,97,0,20147,['Loudoun County']
18020,78724,TX,1729,74,0,78724,['Travis County']
18021,16341,PA,15941,274,0,16341,['Venango County']
18022,42021,KY,89293,5860,103,42021,['Carlisle County']
18023,7676,NJ,201,135,0,07676,['Bergen County']
18024,49042,MI,204,11,0,49042,['St. Joseph County']
18025,49670,MI,7051,595,93,49670,['Leelanau County']
18026,16232,PA,23867,909,27,16232,['Clarion County']
18027,49908,MI,7730,640,84,49908,['Baraga County']
18028,83450,ID,828,74,0,83450,['Jefferson County']
18029,12308,NC,105,74,0,12308,['Schenectady County']
18030,72568,AR,2223,62,0,72568,['Independence County']
18031,9042,AE,23,15,0,09042,[None]
18032,17772,PA,114,15,0,17772,['Northumberland County']
18033,30168,GA,443,140,0,30168,['Cobb County']
18034,77423,TX,80,11,0,77423,['Waller County']
18035,29030,SC,50,11,0,29030,['Calhoun County']
18036,34737,FL,8672,1175,111,34737,['Lake County']
18037,27020,NC,243,14,0,27020,['Yadkin County']
18038,12542,NY,608,16,0,12542,['Ulster County']
18039,1129,MA,210,27,0,01129,['Hampden County']
18040,23827,VA,126,16,0,23827,['Southampton County']
18041,13335,NY,1194,117,0,13335,['Otsego County']
18042,77523,TX,5932,170,0,77523,['Chambers County']
18043,91377,CA,204,11,0,91377,['Ventura County']
18044,71001,LA,1903,18,0,71001,['Bienville Parish']
18045,59645,MT,348,11,0,59645,['Meagher County']
18046,42122,KY,23,13,0,42122,['Warren County']
18047,33946,FL,2125,131,0,33946,['Charlotte County']
18048,25918,WV,14720,564,0,25918,['Raleigh County']
18049,9834,ZZ,97,17,0,09834,[None]
18050,51553,IA,79,12,0,51553,['Pottawattamie County']
18051,53708,WI,833,281,76,53708,[None]
18052,80151,CO,3982,460,37,80151,[None]
18053,17370,PA,872,48,0,17370,['York County']
18054,38544,TN,4435,203,0,38544,['Putnam County']
18055,56647,MN,360,13,0,56647,['Beltrami County']
18056,82721,WY,1586,82,0,82721,['Crook County']
18057,83448,ID,404,20,0,83448,['Madison County']
18058,27357,NC,119,53,0,27357,['Rockingham County']
18059,59634,MT,545,69,0,59634,['Jefferson County']
18060,10986,NY,1953,13,0,10986,['Rockland County']
18061,63195,MO,49,22,0,63195,[None]
18062,61528,IL,45,12,0,61528,['Peoria County']
18063,44106,GA,444,94,0,44106,['Cuyahoga County']
18064,91330,CA,490,25,0,91330,[None]
18065,29905,AA,63,12,0,29905,[None]
18066,74939,OK,287,11,0,74939,['Le Flore County']
18067,42262,KY,177,31,0,42262,['Christian County']
18068,40045,KY,12611,879,32,40045,['Trimble County']
18069,44608,OH,1069,461,0,44608,['Stark County']
18070,66220,KS,1163,26,0,66220,['Johnson County']
18071,49637,MI,3841,712,93,49637,['Grand Traverse County']
18072,65619,MO,42,13,0,65619,['Greene County']
18073,24061,VA,3538,119,0,24061,[None]
18074,47665,IN,67,16,0,47665,['Gibson County']
18075,10004,NY,3107,137,16,10004,['New York County']
18076,21071,MD,116,13,0,21071,[None]
18077,10280,NY,38,11,0,10280,['New York County']
18078,6471,CT,139,32,0,06471,['New Haven County']
18079,29446,SC,1542,14,0,29446,['Colleton County']
18080,29486,SC,1241,24,0,29486,['Berkeley County']
18081,46128,IN,359,169,0,46128,['Putnam County']
18082,59349,MT,61,29,0,59349,['Prairie County']
18083,10020,NY,292,36,0,10020,['New York County']
18084,7848,NJ,3992,20,0,07848,['Sussex County']
18085,84653,UT,40871,2865,248,84653,['Utah County']
18086,15561,ZZ,586,43,0,15561,[None]
18087,95136,CA,239,34,0,95136,['Santa Clara County']
18088,92382,CA,543,30,0,92382,[None]
18089,56310,MN,94,18,0,56310,['Stearns County']
18090,48005,MI,1003,47,0,48005,['Macomb County']
18091,20181,VA,1264,124,0,20181,['Prince William County']
18092,77968,TX,116,25,0,77968,['Victoria County']
18093,22209,VA,400,122,0,22209,['Arlington County']
18094,12870,NY,1040,45,0,12870,['Essex County']
18095,51579,IA,64,32,0,51579,['Harrison County']
18096,55768,MN,866,21,0,55768,['St. Louis County']
18097,44855,OH,2814,38,0,44855,['Huron County']
18098,37025,TN,9305,400,0,37025,['Hickman County']
18099,95947,CA,1417,208,24,95947,['Plumas County']
18100,70827,LA,2067,96,0,70827,['East Baton Rouge Parish']
18101,68955,NE,28,13,0,68955,['Adams County']
18102,16051,PA,111,25,0,16051,['Butler County']
18103,89154,NV,4135,154,0,89154,[None]
18104,98207,WA,228,22,0,98207,[None]
18105,96310,AP,335,26,0,96310,[None]
18106,11051,NY,1815,30,0,11051,[None]
18107,99654,AL,421,21,0,99654,['Matanuska-Susitna Borough']
18108,99922,AK,277,63,0,99922,[None]
18109,54173,WI,739,33,0,54173,['Brown County']
18110,17033,NJ,463,13,0,17033,['Dauphin County']
18111,24515,VA,879,38,0,24515,[None]
18112,53793,WI,630,15,0,53793,[None]
18113,84330,UT,179,13,0,84330,[None]
18114,87935,NM,745,49,0,87935,[None]
18115,60825,NE,3357,99,0,60825,[None]
18116,43571,OH,342,28,0,43571,['Lucas County']
18117,89822,NV,1129,123,0,89822,['Elko County']
18118,49827,MI,2246,72,0,49827,['Mackinac County']
18119,30731,GA,20252,1279,21,30731,['Chattooga County']
18120,20152,VA,1711,128,0,20152,['Loudoun County']
18121,21423,ZZ,1724,12,0,21423,[None]
18122,68073,NE,598,49,0,68073,['Saunders County']
18123,30250,GA,112,56,13,30250,[None]
18124,77049,TX,203,43,0,77049,['Harris County']
18125,3854,NH,76,16,0,03854,[None]
18126,45845,OH,130,22,0,45845,['Shelby County']
18127,74450,OK,1100,21,0,74450,['Muskogee County']
18128,60124,IL,3321,15,0,60124,['Kane County']
18129,29739,NC,2264,56,0,29739,[None]
18130,30506,XX,1480,49,0,30506,['Hall County']
18131,6068,CT,10413,492,59,06068,['Litchfield County']
18132,68113,AA,56,16,0,68113,['Sarpy County']
18133,42376,KY,81,13,0,42376,['Daviess County']
18134,86404,AZ,239,47,0,86404,['Mohave County']
18135,85013,XX,89,15,0,85013,['Maricopa County']
18136,85309,AZ,99,65,0,85309,['Maricopa County']
18137,5055,VT,776,19,0,05055,['Windsor County']
18138,30313,GA,259,18,0,30313,['Fulton County']
18139,48051,MI,8920,694,36,48051,['Macomb County']
18140,56548,MN,238,28,0,56548,['Norman County']
18141,28454,NC,11794,200,0,28454,['Onslow County']
18142,54128,WI,1217,310,0,54128,['Shawano County']
18143,6612,CT,168,47,0,06612,['Fairfield County']
18144,59750,MT,231,26,0,59750,['Silver Bow County']
18145,21028,MD,2237,26,0,21028,['Harford County']
18146,17004,PA,11113,462,20,17004,['Mifflin County']
18147,34772,FL,8491,440,37,34772,['Osceola County']
18148,96912,GU,273,61,0,96912,[None]
18149,12846,NY,936,43,0,12846,['Warren County']
18150,14614,NY,1620,291,0,14614,['Monroe County']
18151,23511,AP,120,29,0,23511,['Norfolk city']
18152,41826,KY,5029,291,0,41826,['Letcher County']
18153,32310,FL,683,17,0,32310,['Leon County']
18154,61732,IL,173,49,0,61732,['McLean County']
18155,95045,CA,348,27,0,95045,['San Benito County']
18156,31041,GA,8281,395,28,31041,['Macon County']
18157,6280,CT,17154,632,71,06280,['Windham County']
18158,51430,IA,783,22,0,51430,['Carroll County']
18159,50052,IA,2027,48,0,50052,['Wayne County']
18160,85287,AZ,128,13,0,85287,[None]
18161,84005,UT,5048,190,0,84005,['Utah County']
18162,91528,CA,3027,58,0,91528,[None]
18163,6237,CT,66,18,0,06237,['Tolland County']
18164,40385,KY,274,15,0,40385,['Madison County']
18165,84636,UT,81,17,0,84636,[None]
18166,96025,CA,243,29,0,96025,['Siskiyou County']
18167,46410,IL,480,421,55,46410,['Lake County']
18168,65305,MO,517,32,0,65305,['Johnson County']
18169,45682,OH,1296,39,0,45682,['Scioto County']
18170,54460,WI,2500,126,0,54460,['Clark County']
18171,22909,VA,186,32,0,22909,[None]
18172,76905,TX,544,53,0,76905,['Tom Green County']
18173,64150,MO,47,20,0,64150,['Platte County']
18174,9104,AE,370,129,0,09104,[None]
18175,80447,CO,95,16,0,80447,['Grand County']
18176,97003,OR,7450,135,0,97003,[None]
18177,29688,SC,557,40,0,29688,[None]
18178,11910,PA,152,39,0,11910,[None]
18179,68935,NE,1037,52,0,68935,['Clay County']
18180,92320,CA,66,13,0,92320,['Riverside County']
18181,8317,NJ,1163,916,146,08317,['Atlantic County']
18182,55049,MN,524,15,0,55049,['Steele County']
18183,98282,WA,386,32,0,98282,['Island County']
18184,91746,CA,1054,61,0,91746,['Los Angeles County']
18185,10503,NY,122,16,0,10503,[None]
18186,77498,TX,4676,2356,392,77498,['Fort Bend County']
18187,16617,PA,392,11,0,16617,['Blair County']
18188,36453,AL,86,28,0,36453,['Covington County']
18189,79855,TX,1170,43,0,79855,[None]
18190,68142,NE,42,12,0,68142,['Douglas County']
18191,3681,CT,1337,14,0,03681,[None]
18192,95658,CA,242,34,0,95658,['Placer County']
18193,28730,NC,73,11,0,28730,['Buncombe County']
18194,65052,MO,284,82,0,65052,['Camden County']
18195,55772,MN,568,41,0,55772,[None]
18196,9728,AE,71,13,0,09728,[None]
18197,97495,OR,236,11,0,97495,['Douglas County']
18198,19117,PA,376,39,0,19117,[None]
18199,18335,PA,29,12,0,18335,[None]
18200,41149,KY,105,12,0,41149,['Elliott County']
18201,70777,LA,92,41,0,70777,['East Feliciana Parish']
18202,2722,MA,4811,104,0,02722,[None]
18203,51102,IA,366,191,20,51102,[None]
18204,97757,OR,412,26,0,97757,[None]
18205,12913,NY,408,40,0,12913,['Essex County']
18206,4355,ME,2528,231,23,04355,['Kennebec County']
18207,97638,OR,1959,240,23,97638,['Lake County']
18208,34656,FL,616,68,0,34656,[None]
18209,88045,AZ,4115,208,14,88045,['Hidalgo County']
18210,52745,IA,396,52,0,52745,['Scott County']
18211,10963,PA,102,28,0,10963,['Orange County']
18212,75210,TX,5161,342,0,75210,['Dallas County']
18213,74429,TX,5605,205,0,74429,['Wagoner County']
18214,14132,NY,2512,247,0,14132,['Niagara County']
18215,15027,PA,93,12,0,15027,['Beaver County']
18216,46167,IN,132,40,0,46167,['Hendricks County']
18217,50200,ZZ,251,26,0,50200,[None]
18218,64129,MO,63,25,0,64129,['Jackson County']
18219,96271,ZZ,66,17,0,96271,[None]
18220,96278,ZZ,66,11,0,96278,[None]
18221,37137,TN,5477,180,0,37137,['Hickman County']
18222,31815,GA,1398,71,0,31815,['Stewart County']
18223,30179,GA,2197,67,0,30179,['Carroll County']
18224,20111,VA,34,12,0,20111,['Prince William County']
18225,76544,AA,75,28,0,76544,['Bell County']
18226,57001,SD,2201,18,0,57001,['Union County']
18227,9104,ZZ,84,28,0,09104,[None]
18228,89040,NV,67,23,0,89040,['Clark County']
18229,30142,GA,1080,16,0,30142,[None]
18230,15148,PA,2345,35,0,15148,['Allegheny County']
18231,90263,CA,263,23,0,90263,['Los Angeles County']
18232,80535,CO,450,21,0,80535,['Larimer County']
18233,44193,OH,233,13,0,44193,[None]
18234,75640,TX,422,61,0,75640,['Upshur County']
18235,85645,AZ,876,79,0,85645,['Pima County']
18236,68583,NE,111,43,0,68583,[None]
18237,15940,PA,535,14,0,15940,['Cambria County']
